unit,sex,age,region,year,value
YR,M,Y24,BE,2019,56.4
YR,M,Y24,PT,2019,55.3
YR,M,Y25,BE,2019,55.4
YR,M,Y25,PT,2019,54.3
YR,M,Y26,BE,2019,54.4
YR,M,Y26,PT,2019,53.3
YR,M,Y27,BE,2019,53.5
YR,M,Y27,PT,2019,52.4
YR,M,Y28,BE,2019,52.5
YR,M,Y28,PT,2019,51.4
YR,M,Y29,BE,2019,51.5
YR,M,Y29,PT,2019,50.4
YR,M,Y3,BE,2019,77.1
YR,M,Y3,PT,2019,76.0
YR,M,Y30,BE,2019,50.6
YR,M,Y30,PT,2019,49.5
YR,M,Y31,BE,2019,49.6
YR,M,Y31,PT,2019,48.5
YR,M,Y32,BE,2019,48.7
YR,M,Y32,PT,2019,47.5
YR,M,Y33,BE,2019,47.7
YR,M,Y33,PT,2019,46.6
YR,M,Y34,BE,2019,46.7
YR,M,Y34,PT,2019,45.6
YR,M,Y35,BE,2019,45.8
YR,M,Y35,PT,2019,44.6
YR,M,Y36,BE,2019,44.8
YR,M,Y36,PT,2019,43.7
YR,M,Y37,BE,2019,43.8
YR,M,Y37,PT,2019,42.7
YR,M,Y38,BE,2019,42.9
YR,M,Y38,PT,2019,41.8
YR,M,Y39,BE,2019,41.9
YR,M,Y39,PT,2019,40.8
YR,M,Y4,BE,2019,76.1
YR,M,Y4,PT,2019,75.0
YR,M,Y40,BE,2019,41.0
YR,M,Y40,PT,2019,39.8
YR,M,Y41,BE,2019,40.0
YR,M,Y41,PT,2019,38.9
YR,M,Y42,BE,2019,39.1
YR,M,Y42,PT,2019,38.0
YR,M,Y43,BE,2019,38.1
YR,M,Y43,PT,2019,37.0
YR,M,Y44,BE,2019,37.2
YR,M,Y44,PT,2019,36.1
YR,M,Y45,BE,2019,36.3
YR,M,Y45,PT,2019,35.1
YR,M,Y46,BE,2019,35.3
YR,M,Y46,PT,2019,34.2
YR,M,Y47,BE,2019,34.4
YR,M,Y47,PT,2019,33.3
YR,M,Y48,BE,2019,33.5
YR,M,Y48,PT,2019,32.4
YR,M,Y49,BE,2019,32.6
YR,M,Y49,PT,2019,31.5
YR,M,Y5,BE,2019,75.1
YR,M,Y5,PT,2019,74.0
YR,M,Y50,BE,2019,31.7
YR,M,Y50,PT,2019,30.6
YR,M,Y51,BE,2019,30.7
YR,M,Y51,PT,2019,29.7
YR,M,Y52,BE,2019,29.9
YR,M,Y52,PT,2019,28.9
YR,M,Y53,BE,2019,29.0
YR,M,Y53,PT,2019,28.0
YR,M,Y54,BE,2019,28.1
YR,M,Y54,PT,2019,27.2
YR,M,Y55,BE,2019,27.2
YR,M,Y55,PT,2019,26.3
YR,M,Y56,BE,2019,26.3
YR,M,Y56,PT,2019,25.5
YR,M,Y57,BE,2019,25.4
YR,M,Y57,PT,2019,24.7
YR,M,Y58,BE,2019,24.6
YR,M,Y58,PT,2019,23.9
YR,M,Y59,BE,2019,23.7
YR,M,Y59,PT,2019,23.0
YR,M,Y6,BE,2019,74.2
YR,M,Y6,PT,2019,73.0
YR,M,Y60,BE,2019,22.9
YR,M,Y60,PT,2019,22.2
YR,M,Y61,BE,2019,22.1
YR,M,Y61,PT,2019,21.5
YR,M,Y62,BE,2019,21.3
YR,M,Y62,PT,2019,20.7
YR,M,Y63,BE,2019,20.5
YR,M,Y63,PT,2019,19.9
YR,M,Y64,BE,2019,19.7
YR,M,Y64,PT,2019,19.2
YR,M,Y65,BE,2019,18.9
YR,M,Y65,PT,2019,18.5
YR,M,Y66,BE,2019,18.2
YR,M,Y66,PT,2019,17.7
YR,M,Y67,BE,2019,17.4
YR,M,Y67,PT,2019,17.0
YR,M,Y68,BE,2019,16.7
YR,M,Y68,PT,2019,16.3
YR,M,Y69,BE,2019,15.9
YR,M,Y69,PT,2019,15.5
YR,M,Y7,BE,2019,73.2
YR,M,Y7,PT,2019,72.0
YR,M,Y70,BE,2019,15.2
YR,M,Y70,PT,2019,14.8
YR,M,Y71,BE,2019,14.5
YR,M,Y71,PT,2019,14.1
YR,M,Y72,BE,2019,13.8
YR,M,Y72,PT,2019,13.4
YR,M,Y73,BE,2019,13.2
YR,M,Y73,PT,2019,12.7
YR,M,Y74,BE,2019,12.5
YR,M,Y74,PT,2019,12.1
YR,M,Y75,BE,2019,11.9
YR,M,Y75,PT,2019,11.4
YR,M,Y76,BE,2019,11.2
YR,M,Y76,PT,2019,10.8
YR,M,Y77,BE,2019,10.6
YR,M,Y77,PT,2019,10.2
YR,M,Y78,BE,2019,10.0
YR,M,Y78,PT,2019,9.5
YR,M,Y79,BE,2019,9.4
YR,M,Y79,PT,2019,8.9
YR,M,Y8,BE,2019,72.2
YR,M,Y8,PT,2019,71.0
YR,M,Y80,BE,2019,8.9
YR,M,Y80,PT,2019,8.4
YR,M,Y81,BE,2019,8.3
YR,M,Y81,PT,2019,7.8
YR,M,Y82,BE,2019,7.8
YR,M,Y82,PT,2019,7.3
YR,M,Y83,BE,2019,7.3
YR,M,Y83,PT,2019,6.8
YR,M,Y84,BE,2019,6.8
YR,M,Y84,PT,2019,6.3
YR,M,Y9,BE,2019,71.2
YR,M,Y9,PT,2019,70.1
YR,M,Y_GE85,BE,2019,6.4
YR,M,Y_GE85,PT,2019,5.9
YR,M,Y_LT1,BE,2019,79.8
YR,M,Y_LT1,PT,2019,78.7
YR,T,Y1,BE,2019,81.4
YR,T,Y1,PT,2019,81.1
YR,T,Y10,BE,2019,72.4
YR,T,Y10,PT,2019,72.2
YR,T,Y11,BE,2019,71.4
YR,T,Y11,PT,2019,71.2
YR,T,Y12,BE,2019,70.4
YR,T,Y12,PT,2019,70.2
YR,T,Y13,BE,2019,69.5
YR,T,Y13,PT,2019,69.2
YR,T,Y14,BE,2019,68.5
YR,T,Y14,PT,2019,68.2
YR,T,Y15,BE,2019,67.5
YR,T,Y15,PT,2019,67.2
YR,T,Y16,BE,2019,66.5
YR,T,Y16,PT,2019,66.2
YR,T,Y17,BE,2019,65.5
YR,T,Y17,PT,2019,65.2
YR,T,Y18,BE,2019,64.5
YR,T,Y18,PT,2019,64.3
YR,T,Y19,BE,2019,63.5
YR,T,Y19,PT,2019,63.3
YR,T,Y2,BE,2019,80.4
YR,T,Y2,PT,2019,80.1
YR,T,Y20,BE,2019,62.5
YR,T,Y20,PT,2019,62.3
YR,T,Y21,BE,2019,61.6
YR,T,Y21,PT,2019,61.3
YR,T,Y22,BE,2019,60.6
YR,T,Y22,PT,2019,60.3
YR,T,Y23,BE,2019,59.6
YR,T,Y23,PT,2019,59.3
YR,T,Y24,BE,2019,58.6
YR,T,Y24,PT,2019,58.4
YR,T,Y25,BE,2019,57.6
YR,T,Y25,PT,2019,57.4
YR,T,Y26,BE,2019,56.7
YR,T,Y26,PT,2019,56.4
YR,T,Y27,BE,2019,55.7
YR,T,Y27,PT,2019,55.4
YR,T,Y28,BE,2019,54.7
YR,T,Y28,PT,2019,54.5
YR,T,Y29,BE,2019,53.7
YR,T,Y29,PT,2019,53.5
YR,T,Y3,BE,2019,79.4
YR,T,Y3,PT,2019,79.1
YR,T,Y30,BE,2019,52.8
YR,T,Y30,PT,2019,52.5
YR,T,Y31,BE,2019,51.8
YR,T,Y31,PT,2019,51.5
YR,T,Y32,BE,2019,50.8
YR,T,Y32,PT,2019,50.6
YR,T,Y33,BE,2019,49.8
YR,T,Y33,PT,2019,49.6
YR,T,Y34,BE,2019,48.9
YR,T,Y34,PT,2019,48.6
YR,T,Y35,BE,2019,47.9
YR,T,Y35,PT,2019,47.6
YR,T,Y36,BE,2019,46.9
YR,T,Y36,PT,2019,46.7
YR,T,Y37,BE,2019,46.0
YR,T,Y37,PT,2019,45.7
YR,T,Y38,BE,2019,45.0
YR,T,Y38,PT,2019,44.7
YR,T,Y39,BE,2019,44.0
YR,T,Y39,PT,2019,43.8
YR,T,Y4,BE,2019,78.4
YR,T,Y4,PT,2019,78.2
YR,T,Y40,BE,2019,43.1
YR,T,Y40,PT,2019,42.8
YR,T,Y41,BE,2019,42.1
YR,T,Y41,PT,2019,41.9
YR,T,Y42,BE,2019,41.1
YR,T,Y42,PT,2019,40.9
YR,T,Y43,BE,2019,40.2
YR,T,Y43,PT,2019,39.9
YR,T,Y44,BE,2019,39.2
YR,T,Y44,PT,2019,39.0
YR,T,Y45,BE,2019,38.3
YR,T,Y45,PT,2019,38.0
YR,T,Y46,BE,2019,37.4
YR,T,Y46,PT,2019,37.1
YR,T,Y47,BE,2019,36.4
YR,T,Y47,PT,2019,36.2
YR,T,Y48,BE,2019,35.5
YR,T,Y48,PT,2019,35.3
YR,T,Y49,BE,2019,34.6
YR,T,Y49,PT,2019,34.3
YR,T,Y5,BE,2019,77.4
YR,T,Y5,PT,2019,77.2
YR,T,Y50,BE,2019,33.6
YR,T,Y50,PT,2019,33.4
YR,T,Y51,BE,2019,32.7
YR,T,Y51,PT,2019,32.5
YR,T,Y52,BE,2019,31.8
YR,T,Y52,PT,2019,31.6
YR,T,Y53,BE,2019,30.9
YR,T,Y53,PT,2019,30.7
YR,T,Y54,BE,2019,30.0
YR,T,Y54,PT,2019,29.8
YR,T,Y55,BE,2019,29.1
YR,T,Y55,PT,2019,29.0
YR,T,Y56,BE,2019,28.2
YR,T,Y56,PT,2019,28.1
YR,T,Y57,BE,2019,27.3
YR,T,Y57,PT,2019,27.2
YR,T,Y58,BE,2019,26.5
YR,T,Y58,PT,2019,26.4
YR,T,Y59,BE,2019,25.6
YR,T,Y59,PT,2019,25.5
YR,T,Y6,BE,2019,76.4
YR,T,Y6,PT,2019,76.2
YR,T,Y60,BE,2019,24.7
YR,T,Y60,PT,2019,24.7
YR,T,Y61,BE,2019,23.9
YR,T,Y61,PT,2019,23.8
YR,T,Y62,BE,2019,23.0
YR,T,Y62,PT,2019,23.0
YR,T,Y63,BE,2019,22.2
YR,T,Y63,PT,2019,22.2
YR,T,Y64,BE,2019,21.4
YR,T,Y64,PT,2019,21.4
YR,T,Y65,BE,2019,20.6
YR,T,Y65,PT,2019,20.6
YR,T,Y66,BE,2019,19.8
YR,T,Y66,PT,2019,19.8
YR,T,Y67,BE,2019,19.0
YR,T,Y67,PT,2019,19.0
YR,T,Y68,BE,2019,18.3
YR,T,Y68,PT,2019,18.2
YR,T,Y69,BE,2019,17.5
YR,T,Y69,PT,2019,17.4
YR,T,Y7,BE,2019,75.4
YR,T,Y7,PT,2019,75.2
YR,T,Y70,BE,2019,16.7
YR,T,Y70,PT,2019,16.6
YR,T,Y71,BE,2019,16.0
YR,T,Y71,PT,2019,15.8
YR,T,Y72,BE,2019,15.3
YR,T,Y72,PT,2019,15.1
YR,T,Y73,BE,2019,14.5
YR,T,Y73,PT,2019,14.3
YR,T,Y74,BE,2019,13.8
YR,T,Y74,PT,2019,13.6
YR,T,Y75,BE,2019,13.1
YR,T,Y75,PT,2019,12.9
YR,T,Y76,BE,2019,12.5
YR,T,Y76,PT,2019,12.1
YR,T,Y77,BE,2019,11.8
YR,T,Y77,PT,2019,11.5
YR,T,Y78,BE,2019,11.1
YR,T,Y78,PT,2019,10.8
YR,T,Y79,BE,2019,10.5
YR,T,Y79,PT,2019,10.1
YR,T,Y8,BE,2019,74.4
YR,T,Y8,PT,2019,74.2
YR,T,Y80,BE,2019,9.9
YR,T,Y80,PT,2019,9.5
YR,T,Y81,BE,2019,9.3
YR,T,Y81,PT,2019,8.9
YR,T,Y82,BE,2019,8.7
YR,T,Y82,PT,2019,8.3
YR,T,Y83,BE,2019,8.1
YR,T,Y83,PT,2019,7.7
YR,T,Y84,BE,2019,7.6
YR,T,Y84,PT,2019,7.2
YR,T,Y9,BE,2019,73.4
YR,T,Y9,PT,2019,73.2
YR,T,Y_GE85,BE,2019,7.1
YR,T,Y_GE85,PT,2019,6.7
YR,T,Y_LT1,BE,2019,82.1
YR,T,Y_LT1,PT,2019,81.9
YR,F,Y1,BE,2018,83.2
YR,F,Y1,PT,2018,83.7
YR,F,Y10,BE,2018,74.3
YR,F,Y10,PT,2018,74.8
YR,F,Y11,BE,2018,73.3
YR,F,Y11,PT,2018,73.9
YR,F,Y12,BE,2018,72.3
YR,F,Y12,PT,2018,72.9
YR,F,Y13,BE,2018,71.3
YR,F,Y13,PT,2018,71.9
YR,F,Y14,BE,2018,70.3
YR,F,Y14,PT,2018,70.9
YR,F,Y15,BE,2018,69.3
YR,F,Y15,PT,2018,69.9
YR,F,Y16,BE,2018,68.3
YR,F,Y16,PT,2018,68.9
YR,F,Y17,BE,2018,67.3
YR,F,Y17,PT,2018,67.9
YR,F,Y18,BE,2018,66.3
YR,F,Y18,PT,2018,66.9
YR,F,Y19,BE,2018,65.4
YR,F,Y19,PT,2018,65.9
YR,F,Y2,BE,2018,82.2
YR,F,Y2,PT,2018,82.8
YR,F,Y20,BE,2018,64.4
YR,F,Y20,PT,2018,64.9
YR,F,Y21,BE,2018,63.4
YR,F,Y21,PT,2018,63.9
YR,F,Y22,BE,2018,62.4
YR,F,Y22,PT,2018,62.9
YR,F,Y23,BE,2018,61.4
YR,F,Y23,PT,2018,62.0
YR,F,Y24,BE,2018,60.4
YR,F,Y24,PT,2018,61.0
YR,F,Y25,BE,2018,59.4
YR,F,Y25,PT,2018,60.0
YR,F,Y26,BE,2018,58.4
YR,F,Y26,PT,2018,59.0
YR,F,Y27,BE,2018,57.5
YR,F,Y27,PT,2018,58.0
YR,F,Y28,BE,2018,56.5
YR,F,Y28,PT,2018,57.0
YR,F,Y29,BE,2018,55.5
YR,F,Y29,PT,2018,56.1
YR,F,Y3,BE,2018,81.2
YR,F,Y3,PT,2018,81.8
YR,F,Y30,BE,2018,54.5
YR,F,Y30,PT,2018,55.1
YR,F,Y31,BE,2018,53.5
YR,F,Y31,PT,2018,54.1
YR,F,Y32,BE,2018,52.5
YR,F,Y32,PT,2018,53.1
YR,F,Y33,BE,2018,51.5
YR,F,Y33,PT,2018,52.1
YR,F,Y34,BE,2018,50.6
YR,F,Y34,PT,2018,51.1
YR,F,Y35,BE,2018,49.6
YR,F,Y35,PT,2018,50.2
YR,F,Y36,BE,2018,48.6
YR,F,Y36,PT,2018,49.2
YR,F,Y37,BE,2018,47.6
YR,F,Y37,PT,2018,48.2
YR,F,Y38,BE,2018,46.7
YR,F,Y38,PT,2018,47.2
YR,F,Y39,BE,2018,45.7
YR,F,Y39,PT,2018,46.3
YR,F,Y4,BE,2018,80.3
YR,F,Y4,PT,2018,80.8
YR,F,Y40,BE,2018,44.7
YR,F,Y40,PT,2018,45.3
YR,F,Y41,BE,2018,43.8
YR,F,Y41,PT,2018,44.3
YR,F,Y42,BE,2018,42.8
YR,F,Y42,PT,2018,43.3
YR,F,Y43,BE,2018,41.8
YR,F,Y43,PT,2018,42.4
YR,F,Y44,BE,2018,40.9
YR,F,Y44,PT,2018,41.4
YR,F,Y45,BE,2018,39.9
YR,F,Y45,PT,2018,40.5
YR,F,Y46,BE,2018,39.0
YR,F,Y46,PT,2018,39.5
YR,F,Y47,BE,2018,38.0
YR,F,Y47,PT,2018,38.6
YR,F,Y48,BE,2018,37.1
YR,F,Y48,PT,2018,37.6
YR,F,Y49,BE,2018,36.1
YR,F,Y49,PT,2018,36.7
YR,F,Y5,BE,2018,79.3
YR,F,Y5,PT,2018,79.8
YR,F,Y50,BE,2018,35.2
YR,F,Y50,PT,2018,35.7
YR,F,Y51,BE,2018,34.3
YR,F,Y51,PT,2018,34.8
YR,F,Y52,BE,2018,33.4
YR,F,Y52,PT,2018,33.9
YR,F,Y53,BE,2018,32.4
YR,F,Y53,PT,2018,32.9
YR,F,Y54,BE,2018,31.5
YR,F,Y54,PT,2018,32.0
YR,F,Y55,BE,2018,30.6
YR,F,Y55,PT,2018,31.1
YR,F,Y56,BE,2018,29.7
YR,F,Y56,PT,2018,30.2
YR,F,Y57,BE,2018,28.8
YR,F,Y57,PT,2018,29.2
YR,F,Y58,BE,2018,27.9
YR,F,Y58,PT,2018,28.3
YR,F,Y59,BE,2018,27.0
YR,F,Y59,PT,2018,27.4
YR,F,Y6,BE,2018,78.3
YR,F,Y6,PT,2018,78.8
YR,F,Y60,BE,2018,26.1
YR,F,Y60,PT,2018,26.5
YR,F,Y61,BE,2018,25.2
YR,F,Y61,PT,2018,25.6
YR,F,Y62,BE,2018,24.4
YR,F,Y62,PT,2018,24.7
YR,F,Y63,BE,2018,23.5
YR,F,Y63,PT,2018,23.8
YR,F,Y64,BE,2018,22.7
YR,F,Y64,PT,2018,22.9
YR,F,Y65,BE,2018,21.9
YR,F,Y65,PT,2018,22.0
YR,F,Y66,BE,2018,21.0
YR,F,Y66,PT,2018,21.2
YR,F,Y67,BE,2018,20.2
YR,F,Y67,PT,2018,20.3
YR,F,Y68,BE,2018,19.4
YR,F,Y68,PT,2018,19.4
YR,F,Y69,BE,2018,18.6
YR,F,Y69,PT,2018,18.6
YR,F,Y7,BE,2018,77.3
YR,F,Y7,PT,2018,77.8
YR,F,Y70,BE,2018,17.8
YR,F,Y70,PT,2018,17.7
YR,F,Y71,BE,2018,17.0
YR,F,Y71,PT,2018,16.9
YR,F,Y72,BE,2018,16.2
YR,F,Y72,PT,2018,16.0
YR,F,Y73,BE,2018,15.4
YR,F,Y73,PT,2018,15.2
YR,F,Y74,BE,2018,14.6
YR,F,Y74,PT,2018,14.4
YR,F,Y75,BE,2018,13.9
YR,F,Y75,PT,2018,13.6
YR,F,Y76,BE,2018,13.2
YR,F,Y76,PT,2018,12.9
YR,F,Y77,BE,2018,12.4
YR,F,Y77,PT,2018,12.1
YR,F,Y78,BE,2018,11.7
YR,F,Y78,PT,2018,11.4
YR,F,Y79,BE,2018,11.0
YR,F,Y79,PT,2018,10.7
YR,F,Y8,BE,2018,76.3
YR,F,Y8,PT,2018,76.8
YR,F,Y80,BE,2018,10.3
YR,F,Y80,PT,2018,10.0
YR,F,Y81,BE,2018,9.7
YR,F,Y81,PT,2018,9.3
YR,F,Y82,BE,2018,9.1
YR,F,Y82,PT,2018,8.7
YR,F,Y83,BE,2018,8.4
YR,F,Y83,PT,2018,8.1
YR,F,Y84,BE,2018,7.9
YR,F,Y84,PT,2018,7.5
YR,F,Y9,BE,2018,75.3
YR,F,Y9,PT,2018,75.8
YR,F,Y_GE85,BE,2018,7.3
YR,F,Y_GE85,PT,2018,7.0
YR,F,Y_LT1,BE,2018,83.9
YR,F,Y_LT1,PT,2018,84.5
YR,M,Y1,BE,2018,78.7
YR,M,Y1,PT,2018,77.6
YR,M,Y10,BE,2018,69.8
YR,M,Y10,PT,2018,68.7
YR,M,Y11,BE,2018,68.8
YR,M,Y11,PT,2018,67.7
YR,M,Y12,BE,2018,67.8
YR,M,Y12,PT,2018,66.7
YR,M,Y13,BE,2018,66.8
YR,M,Y13,PT,2018,65.7
YR,M,Y14,BE,2018,65.8
YR,M,Y14,PT,2018,64.7
YR,M,Y15,BE,2018,64.8
YR,M,Y15,PT,2018,63.7
YR,M,Y16,BE,2018,63.8
YR,M,Y16,PT,2018,62.7
YR,M,Y17,BE,2018,62.8
YR,M,Y17,PT,2018,61.7
YR,M,Y18,BE,2018,61.9
YR,M,Y18,PT,2018,60.8
YR,M,Y19,BE,2018,60.9
YR,M,Y19,PT,2018,59.8
YR,M,Y2,BE,2018,77.7
YR,M,Y2,PT,2018,76.6
YR,M,Y20,BE,2018,59.9
YR,M,Y20,PT,2018,58.8
YR,M,Y21,BE,2018,58.9
YR,M,Y21,PT,2018,57.8
YR,M,Y22,BE,2018,58.0
YR,M,Y22,PT,2018,56.9
YR,M,Y23,BE,2018,57.0
YR,M,Y23,PT,2018,55.9
YR,M,Y24,BE,2018,56.0
YR,M,Y24,PT,2018,54.9
YR,M,Y25,BE,2018,55.1
YR,M,Y25,PT,2018,53.9
YR,M,Y26,BE,2018,54.1
YR,M,Y26,PT,2018,53.0
YR,M,Y27,BE,2018,53.1
YR,M,Y27,PT,2018,52.0
YR,M,Y28,BE,2018,52.1
YR,M,Y28,PT,2018,51.0
YR,M,Y29,BE,2018,51.2
YR,M,Y29,PT,2018,50.0
YR,M,Y3,BE,2018,76.7
YR,M,Y3,PT,2018,75.6
YR,M,Y30,BE,2018,50.2
YR,M,Y30,PT,2018,49.1
YR,M,Y31,BE,2018,49.2
YR,M,Y31,PT,2018,48.1
YR,M,Y32,BE,2018,48.3
YR,M,Y32,PT,2018,47.1
YR,M,Y33,BE,2018,47.3
YR,M,Y33,PT,2018,46.2
YR,M,Y34,BE,2018,46.4
YR,M,Y34,PT,2018,45.2
YR,M,Y35,BE,2018,45.4
YR,M,Y35,PT,2018,44.2
YR,M,Y36,BE,2018,44.4
YR,M,Y36,PT,2018,43.3
YR,M,Y37,BE,2018,43.5
YR,M,Y37,PT,2018,42.3
YR,M,Y38,BE,2018,42.5
YR,M,Y38,PT,2018,41.4
YR,M,Y39,BE,2018,41.6
YR,M,Y39,PT,2018,40.4
YR,M,Y4,BE,2018,75.7
YR,M,Y4,PT,2018,74.7
YR,M,Y40,BE,2018,40.6
YR,M,Y40,PT,2018,39.4
YR,M,Y41,BE,2018,39.7
YR,M,Y41,PT,2018,38.5
YR,M,Y42,BE,2018,38.7
YR,M,Y42,PT,2018,37.5
YR,M,Y43,BE,2018,37.8
YR,M,Y43,PT,2018,36.6
YR,M,Y44,BE,2018,36.8
YR,M,Y44,PT,2018,35.7
YR,M,Y45,BE,2018,35.9
YR,M,Y45,PT,2018,34.8
YR,M,Y46,BE,2018,34.9
YR,M,Y46,PT,2018,33.9
YR,M,Y47,BE,2018,34.0
YR,M,Y47,PT,2018,33.0
YR,M,Y48,BE,2018,33.1
YR,M,Y48,PT,2018,32.1
YR,M,Y49,BE,2018,32.2
YR,M,Y49,PT,2018,31.2
YR,M,Y5,BE,2018,74.7
YR,M,Y5,PT,2018,73.7
YR,M,Y50,BE,2018,31.3
YR,M,Y50,PT,2018,30.3
YR,M,Y51,BE,2018,30.4
YR,M,Y51,PT,2018,29.4
YR,M,Y52,BE,2018,29.5
YR,M,Y52,PT,2018,28.6
YR,M,Y53,BE,2018,28.6
YR,M,Y53,PT,2018,27.7
YR,M,Y54,BE,2018,27.7
YR,M,Y54,PT,2018,26.9
YR,M,Y55,BE,2018,26.8
YR,M,Y55,PT,2018,26.0
YR,M,Y56,BE,2018,25.9
YR,M,Y56,PT,2018,25.2
YR,M,Y57,BE,2018,25.1
YR,M,Y57,PT,2018,24.4
YR,M,Y58,BE,2018,24.2
YR,M,Y58,PT,2018,23.6
YR,M,Y59,BE,2018,23.4
YR,M,Y59,PT,2018,22.8
YR,M,Y6,BE,2018,73.8
YR,M,Y6,PT,2018,72.7
YR,M,Y60,BE,2018,22.6
YR,M,Y60,PT,2018,22.0
YR,M,Y61,BE,2018,21.7
YR,M,Y61,PT,2018,21.2
YR,M,Y62,BE,2018,20.9
YR,M,Y62,PT,2018,20.4
YR,M,Y63,BE,2018,20.1
YR,M,Y63,PT,2018,19.7
YR,M,Y64,BE,2018,19.4
YR,M,Y64,PT,2018,18.9
YR,M,Y65,BE,2018,18.6
YR,M,Y65,PT,2018,18.2
YR,M,Y66,BE,2018,17.9
YR,M,Y66,PT,2018,17.4
YR,M,Y67,BE,2018,17.1
YR,M,Y67,PT,2018,16.7
YR,M,Y68,BE,2018,16.4
YR,M,Y68,PT,2018,15.9
YR,M,Y69,BE,2018,15.7
YR,M,Y69,PT,2018,15.2
YR,M,Y7,BE,2018,72.8
YR,M,Y7,PT,2018,71.7
YR,M,Y70,BE,2018,15.0
YR,M,Y70,PT,2018,14.5
YR,M,Y71,BE,2018,14.3
YR,M,Y71,PT,2018,13.8
YR,M,Y72,BE,2018,13.6
YR,M,Y72,PT,2018,13.1
YR,M,Y73,BE,2018,12.9
YR,M,Y73,PT,2018,12.4
YR,M,Y74,BE,2018,12.2
YR,M,Y74,PT,2018,11.8
YR,M,Y75,BE,2018,11.6
YR,M,Y75,PT,2018,11.1
YR,M,Y76,BE,2018,11.0
YR,M,Y76,PT,2018,10.5
YR,M,Y77,BE,2018,10.3
YR,M,Y77,PT,2018,9.8
YR,M,Y78,BE,2018,9.8
YR,M,Y78,PT,2018,9.2
YR,M,Y79,BE,2018,9.2
YR,M,Y79,PT,2018,8.6
YR,M,Y8,BE,2018,71.8
YR,M,Y8,PT,2018,70.7
YR,M,Y80,BE,2018,8.6
YR,M,Y80,PT,2018,8.1
YR,M,Y81,BE,2018,8.1
YR,M,Y81,PT,2018,7.5
YR,M,Y82,BE,2018,7.6
YR,M,Y82,PT,2018,7.0
YR,M,Y83,BE,2018,7.1
YR,M,Y83,PT,2018,6.5
YR,M,Y84,BE,2018,6.6
YR,M,Y84,PT,2018,6.1
YR,M,Y9,BE,2018,70.8
YR,M,Y9,PT,2018,69.7
YR,M,Y_GE85,BE,2018,6.2
YR,M,Y_GE85,PT,2018,5.6
YR,M,Y_LT1,BE,2018,79.4
YR,M,Y_LT1,PT,2018,78.3
YR,T,Y1,BE,2018,81.0
YR,T,Y1,PT,2018,80.8
YR,T,Y10,BE,2018,72.1
YR,T,Y10,PT,2018,71.9
YR,T,Y11,BE,2018,71.1
YR,T,Y11,PT,2018,70.9
YR,T,Y12,BE,2018,70.1
YR,T,Y12,PT,2018,69.9
YR,T,Y13,BE,2018,69.1
YR,T,Y13,PT,2018,68.9
YR,T,Y14,BE,2018,68.1
YR,T,Y14,PT,2018,67.9
YR,T,Y15,BE,2018,67.1
YR,T,Y15,PT,2018,66.9
YR,T,Y16,BE,2018,66.1
YR,T,Y16,PT,2018,65.9
YR,T,Y17,BE,2018,65.1
YR,T,Y17,PT,2018,64.9
YR,T,Y18,BE,2018,64.1
YR,T,Y18,PT,2018,63.9
YR,T,Y19,BE,2018,63.1
YR,T,Y19,PT,2018,63.0
YR,T,Y2,BE,2018,80.0
YR,T,Y2,PT,2018,79.8
YR,T,Y20,BE,2018,62.2
YR,T,Y20,PT,2018,62.0
YR,T,Y21,BE,2018,61.2
YR,T,Y21,PT,2018,61.0
YR,T,Y22,BE,2018,60.2
YR,T,Y22,PT,2018,60.0
YR,T,Y23,BE,2018,59.2
YR,T,Y23,PT,2018,59.0
YR,T,Y24,BE,2018,58.3
YR,T,Y24,PT,2018,58.0
YR,T,Y25,BE,2018,57.3
YR,T,Y25,PT,2018,57.1
YR,T,Y26,BE,2018,56.3
YR,T,Y26,PT,2018,56.1
YR,T,Y27,BE,2018,55.3
YR,T,Y27,PT,2018,55.1
YR,T,Y28,BE,2018,54.3
YR,T,Y28,PT,2018,54.1
YR,T,Y29,BE,2018,53.4
YR,T,Y29,PT,2018,53.2
YR,T,Y3,BE,2018,79.0
YR,T,Y3,PT,2018,78.8
YR,T,Y30,BE,2018,52.4
YR,T,Y30,PT,2018,52.2
YR,T,Y31,BE,2018,51.4
YR,T,Y31,PT,2018,51.2
YR,T,Y32,BE,2018,50.4
YR,T,Y32,PT,2018,50.2
YR,T,Y33,BE,2018,49.5
YR,T,Y33,PT,2018,49.3
YR,T,Y34,BE,2018,48.5
YR,T,Y34,PT,2018,48.3
YR,T,Y35,BE,2018,47.5
YR,T,Y35,PT,2018,47.3
YR,T,Y36,BE,2018,46.6
YR,T,Y36,PT,2018,46.3
YR,T,Y37,BE,2018,45.6
YR,T,Y37,PT,2018,45.4
YR,T,Y38,BE,2018,44.6
YR,T,Y38,PT,2018,44.4
YR,T,Y39,BE,2018,43.7
YR,T,Y39,PT,2018,43.4
YR,T,Y4,BE,2018,78.0
YR,T,Y4,PT,2018,77.8
YR,T,Y40,BE,2018,42.7
YR,T,Y40,PT,2018,42.5
YR,T,Y41,BE,2018,41.8
YR,T,Y41,PT,2018,41.5
YR,T,Y42,BE,2018,40.8
YR,T,Y42,PT,2018,40.6
YR,T,Y43,BE,2018,39.9
YR,T,Y43,PT,2018,39.6
YR,T,Y44,BE,2018,38.9
